X1,y,Rzeczywiste wartości,Wartości z wyrażenia
0.0,0.0,2.0,0.0
0.0,0.07,2.0,0.0
0.0,0.14,2.0,0.0
0.0,0.21,2.0,0.0
0.0,0.28,2.0,0.0
0.0,0.35,2.0,0.0
0.0,0.42,2.0,0.0
0.0,0.49,2.0,0.0
0.0,0.56,2.0,0.0
0.0,0.63,2.0,0.0
0.0,0.7,2.0,0.0
0.0,0.77,2.0,0.0
0.0,0.84,2.0,0.0
0.0,0.91,2.0,0.0
0.0,0.98,2.0,0.0
0.0,1.05,2.0,0.0
0.0,1.12,2.0,0.0
0.0,1.19,2.0,0.0
0.0,1.26,2.0,0.0
0.0,1.33,2.0,0.0
0.0,1.4,2.0,0.0
0.0,1.47,2.0,0.0
0.0,1.54,2.0,0.0
0.0,1.61,2.0,0.0
0.0,1.68,2.0,0.0
0.0,1.75,2.0,0.0
0.0,1.82,2.0,0.0
0.0,1.89,2.0,0.0
0.0,1.96,2.0,0.0
0.0,2.03,2.0,0.0
0.0,2.1,2.0,0.0
0.0,2.17,2.0,0.0
0.0,2.24,2.0,0.0
0.0,2.31,2.0,0.0
0.0,2.38,2.0,0.0
0.0,2.45,2.0,0.0
0.0,2.52,2.0,0.0
0.0,2.59,2.0,0.0
0.0,2.66,2.0,0.0
0.0,2.73,2.0,0.0
0.0,2.8,2.0,0.0
0.0,2.87,2.0,0.0
0.0,2.94,2.0,0.0
0.0,3.01,2.0,0.0
0.0,3.08,2.0,0.0
0.0,3.15,2.0,0.0
0.0,3.22,2.0,0.0
0.0,3.29,2.0,0.0
0.0,3.36,2.0,0.0
0.0,3.43,2.0,0.0
0.0,3.5,2.0,0.0
0.0,3.57,2.0,0.0
0.0,3.64,2.0,0.0
0.0,3.71,2.0,0.0
0.0,3.78,2.0,0.0
0.0,3.85,2.0,0.0
0.0,3.92,2.0,0.0
0.0,3.99,2.0,0.0
0.0,4.06,2.0,0.0
0.0,4.13,2.0,0.0
0.0,4.2,2.0,0.0
0.0,4.27,2.0,0.0
0.0,4.34,2.0,0.0
0.0,4.41,2.0,0.0
0.0,4.48,2.0,0.0
0.0,4.55,2.0,0.0
0.0,4.62,2.0,0.0
0.0,4.69,2.0,0.0
0.0,4.76,2.0,0.0
0.0,4.83,2.0,0.0
0.0,4.9,2.0,0.0
0.0,4.97,2.0,0.0
0.0,5.04,2.0,0.0
0.0,5.11,2.0,0.0
0.0,5.18,2.0,0.0
0.0,5.25,2.0,0.0
0.0,5.32,2.0,0.0
0.0,5.39,2.0,0.0
0.0,5.46,2.0,0.0
0.0,5.53,2.0,0.0
0.0,5.6,2.0,0.0
0.0,5.67,2.0,0.0
0.0,5.74,2.0,0.0
0.0,5.81,2.0,0.0
0.0,5.88,2.0,0.0
0.0,5.95,2.0,0.0
0.0,6.02,2.0,0.0
0.0,6.09,2.0,0.0
0.0,6.16,2.0,0.0
0.0,6.23,2.0,0.0
0.0,6.3,2.0,0.0
0.0,6.37,2.0,0.0
0.0,6.44,2.0,0.0
0.0,6.51,2.0,0.0
0.0,6.58,2.0,0.0
0.0,6.65,2.0,0.0
0.0,6.72,2.0,0.0
0.0,6.79,2.0,0.0
0.0,6.86,2.0,0.0
0.0,6.93,2.0,0.0
0.0,7.0,2.0,0.0
0.07,0.0,2.0300948551108955,0.007382888802317552
0.07,0.07,2.0300948551108955,0.007382888802317552
0.07,0.14,2.0300948551108955,0.007382888802317552
0.07,0.21,2.0300948551108955,0.007382888802317552
0.07,0.28,2.0300948551108955,0.007382888802317552
0.07,0.35,2.0300948551108955,0.007382888802317552
0.07,0.42,2.0300948551108955,0.007382888802317552
0.07,0.49,2.0300948551108955,0.007382888802317552
0.07,0.56,2.0300948551108955,0.007382888802317552
0.07,0.63,2.0300948551108955,0.007382888802317552
0.07,0.7,2.0300948551108955,0.007382888802317552
0.07,0.77,2.0300948551108955,0.007382888802317552
0.07,0.84,2.0300948551108955,0.007382888802317552
0.07,0.91,2.0300948551108955,0.007382888802317552
0.07,0.98,2.0300948551108955,0.007382888802317552
0.07,1.05,2.0300948551108955,0.007382888802317552
0.07,1.12,2.0300948551108955,0.007382888802317552
0.07,1.19,2.0300948551108955,0.007382888802317552
0.07,1.26,2.0300948551108955,0.007382888802317552
0.07,1.33,2.0300948551108955,0.007382888802317552
0.07,1.4,2.0300948551108955,0.007382888802317552
0.07,1.47,2.0300948551108955,0.007382888802317552
0.07,1.54,2.0300948551108955,0.007382888802317552
0.07,1.61,2.0300948551108955,0.007382888802317552
0.07,1.68,2.0300948551108955,0.007382888802317552
0.07,1.75,2.0300948551108955,0.007382888802317552
0.07,1.82,2.0300948551108955,0.007382888802317552
0.07,1.89,2.0300948551108955,0.007382888802317552
0.07,1.96,2.0300948551108955,0.007382888802317552
0.07,2.03,2.0300948551108955,0.007382888802317552
0.07,2.1,2.0300948551108955,0.007382888802317552
0.07,2.17,2.0300948551108955,0.007382888802317552
0.07,2.24,2.0300948551108955,0.007382888802317552
0.07,2.31,2.0300948551108955,0.007382888802317552
0.07,2.38,2.0300948551108955,0.007382888802317552
0.07,2.45,2.0300948551108955,0.007382888802317552
0.07,2.52,2.0300948551108955,0.007382888802317552
0.07,2.59,2.0300948551108955,0.007382888802317552
0.07,2.66,2.0300948551108955,0.007382888802317552
0.07,2.73,2.0300948551108955,0.007382888802317552
0.07,2.8,2.0300948551108955,0.007382888802317552
0.07,2.87,2.0300948551108955,0.007382888802317552
0.07,2.94,2.0300948551108955,0.007382888802317552
0.07,3.01,2.0300948551108955,0.007382888802317552
0.07,3.08,2.0300948551108955,0.007382888802317552
0.07,3.15,2.0300948551108955,0.007382888802317552
0.07,3.22,2.0300948551108955,0.007382888802317552
0.07,3.29,2.0300948551108955,0.007382888802317552
0.07,3.36,2.0300948551108955,0.007382888802317552
0.07,3.43,2.0300948551108955,0.007382888802317552
0.07,3.5,2.0300948551108955,0.007382888802317552
0.07,3.57,2.0300948551108955,0.007382888802317552
0.07,3.64,2.0300948551108955,0.007382888802317552
0.07,3.71,2.0300948551108955,0.007382888802317552
0.07,3.78,2.0300948551108955,0.007382888802317552
0.07,3.85,2.0300948551108955,0.007382888802317552
0.07,3.92,2.0300948551108955,0.007382888802317552
0.07,3.99,2.0300948551108955,0.007382888802317552
0.07,4.06,2.0300948551108955,0.007382888802317552
0.07,4.13,2.0300948551108955,0.007382888802317552
0.07,4.2,2.0300948551108955,0.007382888802317552
0.07,4.27,2.0300948551108955,0.007382888802317552
0.07,4.34,2.0300948551108955,0.007382888802317552
0.07,4.41,2.0300948551108955,0.007382888802317552
0.07,4.48,2.0300948551108955,0.007382888802317552
0.07,4.55,2.0300948551108955,0.007382888802317552
