x,Rzeczywiste wartości,Wartości z wyrażenia
-100.0,1.3686845133974428,-0.08167062220144676
-98.0,-0.2459063733010364,-0.1680966557836251
-96.0,-1.164018194725429,-1.644085310436609
-94.0,1.214711352137642,0.5507204892359167
-92.0,0.1530216217054657,0.2665281209476595
-90.0,-1.342070279729728,0.20040593749537783
-88.0,0.9639749809614641,0.17637856633915527
-86.0,0.539760002054318,0.16951059619324246
-84.0,-1.413213815660631,0.17370691847953332
-82.0,0.636448915449458,0.18875906515134255
-80.0,0.8835014100843276,0.21921257759300192
-78.0,-1.371781549232523,0.27959480485088734
-76.0,0.2582236942093774,0.42359963643139475
-74.0,1.1568636022990249,1.0809036187728216
-72.0,-1.2210739510359188,-1.3783934942354257
-70.0,-0.1405714784715892,-0.38573816183731224
-68.0,1.338070703185332,-0.2135513480895671
-66.0,-0.9730963019423832,-0.1426647439223765
-64.0,-0.5281688077672406,-0.10424687719355923
-62.0,1.412687858972809,-0.08025343632160273
-60.0,-0.6476023593129396,-0.06388970462789056
-58.0,-0.8736925126357178,-0.05202991867814592
-56.0,1.3747711098094961,-0.043036974612266896
-54.0,-0.2705207840115339,-0.03597070788237619
-52.0,-1.1496183728361908,-0.030252023364763146
-50.0,1.227340882196042,-0.025503358364356996
-48.0,0.1281103218544671,-0.021465930507771916
-46.0,-1.3339662925335876,-0.017953488942922237
-44.0,0.9821413835422776,-0.0148245164561563
-42.0,0.5165362329272826,-0.011963999378734876
-40.0,-1.4120512221316106,-0.009269877670671823
-38.0,0.6587050653379096,-0.0066409622663428204
-36.0,0.8638151638157111,-0.003963531927773995
-34.0,-1.377652960904629,-0.0010934700862019978
-32.0,0.2827966792648196,0.0021689147257535598
-30.0,1.142283073980446,0.006098506529673748
-28.0,-1.2335116546214357,0.010743939138872748
-26.0,-0.1156391281509623,0.027611270583320857
-24.0,1.3297573693436209,0.0368545827911512
-22.0,-0.9911095171042332,0.06488230087530604
-20.0,-0.5048631889142358,0.13923267146605822
-18.0,1.4113039550157562,0.5601797465098313
-16.0,-0.6697561636583194,-0.6044177419592928
-14.0,-0.8538701374870368,-0.3756380856430108
-12.0,1.380426876732927,0.9462959169110738
-10.0,-0.2950504181870826,-0.3002437441102789
-8.0,-1.1348582804319953,-0.6944457100924257
-6.0,1.239585784849292,1.1867656493289729
-4.0,0.1031588744443163,0.1791461578979514
-2.0,-1.325444263372824,-0.11601716136800522
0.0,1.0,
2.0,0.4931505902785393,0.3852309116223525
4.0,-1.41044611617154,-1.2906267176331765
6.0,0.6807547884514401,0.773083285186713
8.0,0.8438582128147682,0.788584644964402
10.0,-1.383092639965822,-1.281116513968735
12.0,0.3072810407320572,0.45825947879573636
14.0,1.127344573902704,1.4716575345081875
16.0,-1.24556279698845,-1.0752385654454688
18.0,-0.0906705385275958,-0.03303721038994756
20.0,1.3210273125410197,1.6219053723556212
22.0,-1.008812135685041,-0.9795717865196233
24.0,-0.4813993546696269,-0.5099858924447774
26.0,1.409477772808243,-0.3869736079455243
28.0,-0.6917000780056975,-0.34670902301909706
30.0,-0.8337801742052777,-0.3699456426775505
32.0,1.3856500417482007,1.517257577550917
34.0,-0.3194875886645814,-0.3333624342545706
36.0,-1.1197425430705206,-0.76548550422376
38.0,1.2514422227566802,1.4053616720128308
40.0,0.0781750988270869,0.21755994891042382
42.0,-1.316506862903985,-0.9326194935807537
44.0,1.0175452337531048,0.27598253134328604
46.0,0.4696104027640309,0.17730793526796712
48.0,-1.4083990007928664,0.14443566080527495
50.0,0.7025911747881846,0.13156736904738303
52.0,0.8236368112447798,0.1296185739300439
54.0,-1.3880988817147666,0.13643183421496483
56.0,0.3316691056356723,0.15318492437155978
58.0,1.1120527835333565,0.1852142250101628
60.0,-1.257223601517373,0.2483774088002789
62.0,-0.0656735343256366,0.4032290455285431
64.0,1.3118832686263406,1.2230914519691294
66.0,-1.0261986099903169,-1.08999211080804
68.0,-0.4577846581932506,-0.37134393427664514
70.0,1.407209884644189,-0.22292980842139543
72.0,-0.7134272255118461,-0.15924446713910348
74.0,-0.8134289186374698,-0.12401188043932991
76.0,1.390438968005738,-0.10172130248891965
78.0,-0.3438246372574526,-0.08638357905490837
80.0,-1.1042758977624227,-0.07520132602677311
82.0,1.2629064803156285,-0.0666950081410008
84.0,0.0531668244859534,-0.060009946054879075
86.0,-1.3071568919538017,-0.05461868581343106
88.0,1.0347715864287854,-0.050178510786945726
90.0,0.4459230474713878,-0.046457337099739676
92.0,-1.4059105175261437,-0.043292566930080836
94.0,0.7242073812023333,-0.040566995073297765
96.0,0.8031572961432609,-0.038194065689051586
98.0,-1.3926701172818823,-0.036108509110428906
100.0,0.3559532311779251,-0.034260203380060805
