2 100 -20 20 1111
-1.0000 -1.0000 -2.00000000
-1.0000 -0.8000 -1.20000000
-1.0000 -0.6000 -0.40000000
-1.0000 -0.4000 0.40000000
-1.0000 -0.2000 1.20000000
-1.0000 0.0000 2.00000000
-1.0000 0.2000 2.80000000
-1.0000 0.4000 3.60000000
-1.0000 0.6000 4.40000000
-1.0000 0.8000 5.20000000
-1.0000 1.0000 6.00000000
-0.9800 -1.0000 -2.09960000
-0.9800 -0.8000 -1.28760000
-0.9800 -0.6000 -0.47560000
-0.9800 -0.4000 0.33640000
-0.9800 -0.2000 1.14840000
-0.9800 0.0000 1.96040000
-0.9800 0.2000 2.77240000
-0.9800 0.4000 3.58440000
-0.9800 0.6000 4.39640000
-0.9800 0.8000 5.20840000
-0.9800 1.0000 6.02040000
-0.9600 -1.0000 -2.19840000
-0.9600 -0.8000 -1.37440000
-0.9600 -0.6000 -0.55040000
-0.9600 -0.4000 0.27360000
-0.9600 -0.2000 1.09760000
-0.9600 0.0000 1.92160000
-0.9600 0.2000 2.74560000
-0.9600 0.4000 3.56960000
-0.9600 0.6000 4.39360000
-0.9600 0.8000 5.21760000
-0.9600 1.0000 6.04160000
-0.9400 -1.0000 -2.29640000
-0.9400 -0.8000 -1.46040000
-0.9400 -0.6000 -0.62440000
-0.9400 -0.4000 0.21160000
-0.9400 -0.2000 1.04760000
-0.9400 0.0000 1.88360000
-0.9400 0.2000 2.71960000
-0.9400 0.4000 3.55560000
-0.9400 0.6000 4.39160000
-0.9400 0.8000 5.22760000
-0.9400 1.0000 6.06360000
-0.9200 -1.0000 -2.39360000
-0.9200 -0.8000 -1.54560000
-0.9200 -0.6000 -0.69760000
-0.9200 -0.4000 0.15040000
-0.9200 -0.2000 0.99840000
-0.9200 0.0000 1.84640000
-0.9200 0.2000 2.69440000
-0.9200 0.4000 3.54240000
-0.9200 0.6000 4.39040000
-0.9200 0.8000 5.23840000
-0.9200 1.0000 6.08640000
-0.9000 -1.0000 -2.49000000
-0.9000 -0.8000 -1.63000000
-0.9000 -0.6000 -0.77000000
-0.9000 -0.4000 0.09000000
-0.9000 -0.2000 0.95000000
-0.9000 0.0000 1.81000000
-0.9000 0.2000 2.67000000
-0.9000 0.4000 3.53000000
-0.9000 0.6000 4.39000000
-0.9000 0.8000 5.25000000
-0.9000 1.0000 6.11000000
-0.8800 -1.0000 -2.58560000
-0.8800 -0.8000 -1.71360000
-0.8800 -0.6000 -0.84160000
-0.8800 -0.4000 0.03040000
-0.8800 -0.2000 0.90240000
-0.8800 0.0000 1.77440000
-0.8800 0.2000 2.64640000
-0.8800 0.4000 3.51840000
-0.8800 0.6000 4.39040000
-0.8800 0.8000 5.26240000
-0.8800 1.0000 6.13440000
-0.8600 -1.0000 -2.68040000
-0.8600 -0.8000 -1.79640000
-0.8600 -0.6000 -0.91240000
-0.8600 -0.4000 -0.02840000
-0.8600 -0.2000 0.85560000
-0.8600 0.0000 1.73960000
-0.8600 0.2000 2.62360000
-0.8600 0.4000 3.50760000
-0.8600 0.6000 4.39160000
-0.8600 0.8000 5.27560000
-0.8600 1.0000 6.15960000
-0.8400 -1.0000 -2.77440000
-0.8400 -0.8000 -1.87840000
-0.8400 -0.6000 -0.98240000
-0.8400 -0.4000 -0.08640000
-0.8400 -0.2000 0.80960000
-0.8400 0.0000 1.70560000
-0.8400 0.2000 2.60160000
-0.8400 0.4000 3.49760000
-0.8400 0.6000 4.39360000
-0.8400 0.8000 5.28960000
-0.8400 1.0000 6.18560000
-0.8200 -1.0000 -2.86760000
-0.8200 -0.8000 -1.95960000
-0.8200 -0.6000 -1.05160000
-0.8200 -0.4000 -0.14360000
-0.8200 -0.2000 0.76440000
-0.8200 0.0000 1.67240000
-0.8200 0.2000 2.58040000
-0.8200 0.4000 3.48840000
-0.8200 0.6000 4.39640000
-0.8200 0.8000 5.30440000
-0.8200 1.0000 6.21240000
-0.8000 -1.0000 -2.96000000
-0.8000 -0.8000 -2.04000000
-0.8000 -0.6000 -1.12000000
-0.8000 -0.4000 -0.20000000
-0.8000 -0.2000 0.72000000
-0.8000 0.0000 1.64000000
-0.8000 0.2000 2.56000000
-0.8000 0.4000 3.48000000
-0.8000 0.6000 4.40000000
-0.8000 0.8000 5.32000000
-0.8000 1.0000 6.24000000
-0.7800 -1.0000 -3.05160000
-0.7800 -0.8000 -2.11960000
-0.7800 -0.6000 -1.18760000
-0.7800 -0.4000 -0.25560000
-0.7800 -0.2000 0.67640000
-0.7800 0.0000 1.60840000
-0.7800 0.2000 2.54040000
-0.7800 0.4000 3.47240000
-0.7800 0.6000 4.40440000
-0.7800 0.8000 5.33640000
-0.7800 1.0000 6.26840000
-0.7600 -1.0000 -3.14240000
-0.7600 -0.8000 -2.19840000
-0.7600 -0.6000 -1.25440000
-0.7600 -0.4000 -0.31040000
-0.7600 -0.2000 0.63360000
-0.7600 0.0000 1.57760000
-0.7600 0.2000 2.52160000
-0.7600 0.4000 3.46560000
-0.7600 0.6000 4.40960000
-0.7600 0.8000 5.35360000
-0.7600 1.0000 6.29760000
-0.7400 -1.0000 -3.23240000
-0.7400 -0.8000 -2.27640000
-0.7400 -0.6000 -1.32040000
-0.7400 -0.4000 -0.36440000
-0.7400 -0.2000 0.59160000
-0.7400 0.0000 1.54760000
-0.7400 0.2000 2.50360000
-0.7400 0.4000 3.45960000
-0.7400 0.6000 4.41560000
-0.7400 0.8000 5.37160000
-0.7400 1.0000 6.32760000
-0.7200 -1.0000 -3.32160000
-0.7200 -0.8000 -2.35360000
-0.7200 -0.6000 -1.38560000
-0.7200 -0.4000 -0.41760000
-0.7200 -0.2000 0.55040000
-0.7200 0.0000 1.51840000
-0.7200 0.2000 2.48640000
-0.7200 0.4000 3.45440000
-0.7200 0.6000 4.42240000
-0.7200 0.8000 5.39040000
-0.7200 1.0000 6.35840000
-0.7000 -1.0000 -3.41000000
-0.7000 -0.8000 -2.43000000
-0.7000 -0.6000 -1.45000000
-0.7000 -0.4000 -0.47000000
-0.7000 -0.2000 0.51000000
-0.7000 0.0000 1.49000000
-0.7000 0.2000 2.47000000
-0.7000 0.4000 3.45000000
-0.7000 0.6000 4.43000000
-0.7000 0.8000 5.41000000
-0.7000 1.0000 6.39000000
-0.6800 -1.0000 -3.49760000
-0.6800 -0.8000 -2.50560000
-0.6800 -0.6000 -1.51360000
-0.6800 -0.4000 -0.52160000
-0.6800 -0.2000 0.47040000
-0.6800 0.0000 1.46240000
-0.6800 0.2000 2.45440000
-0.6800 0.4000 3.44640000
-0.6800 0.6000 4.43840000
-0.6800 0.8000 5.43040000
-0.6800 1.0000 6.42240000
-0.6600 -1.0000 -3.58440000
-0.6600 -0.8000 -2.58040000
-0.6600 -0.6000 -1.57640000
-0.6600 -0.4000 -0.57240000
-0.6600 -0.2000 0.43160000
-0.6600 0.0000 1.43560000
-0.6600 0.2000 2.43960000
-0.6600 0.4000 3.44360000
-0.6600 0.6000 4.44760000
-0.6600 0.8000 5.45160000
-0.6600 1.0000 6.45560000
-0.6400 -1.0000 -3.67040000
-0.6400 -0.8000 -2.65440000
-0.6400 -0.6000 -1.63840000
-0.6400 -0.4000 -0.62240000
-0.6400 -0.2000 0.39360000
-0.6400 0.0000 1.40960000
-0.6400 0.2000 2.42560000
-0.6400 0.4000 3.44160000
-0.6400 0.6000 4.45760000
-0.6400 0.8000 5.47360000
-0.6400 1.0000 6.48960000
-0.6200 -1.0000 -3.75560000
-0.6200 -0.8000 -2.72760000
-0.6200 -0.6000 -1.69960000
-0.6200 -0.4000 -0.67160000
-0.6200 -0.2000 0.35640000
-0.6200 0.0000 1.38440000
-0.6200 0.2000 2.41240000
-0.6200 0.4000 3.44040000
-0.6200 0.6000 4.46840000
-0.6200 0.8000 5.49640000
-0.6200 1.0000 6.52440000
-0.6000 -1.0000 -3.84000000
-0.6000 -0.8000 -2.80000000
-0.6000 -0.6000 -1.76000000
-0.6000 -0.4000 -0.72000000
-0.6000 -0.2000 0.32000000
-0.6000 0.0000 1.36000000
-0.6000 0.2000 2.40000000
-0.6000 0.4000 3.44000000
-0.6000 0.6000 4.48000000
-0.6000 0.8000 5.52000000
-0.6000 1.0000 6.56000000
-0.5800 -1.0000 -3.92360000
-0.5800 -0.8000 -2.87160000
-0.5800 -0.6000 -1.81960000
-0.5800 -0.4000 -0.76760000
-0.5800 -0.2000 0.28440000
-0.5800 0.0000 1.33640000
-0.5800 0.2000 2.38840000
-0.5800 0.4000 3.44040000
-0.5800 0.6000 4.49240000
-0.5800 0.8000 5.54440000
-0.5800 1.0000 6.59640000
-0.5600 -1.0000 -4.00640000
-0.5600 -0.8000 -2.94240000
-0.5600 -0.6000 -1.87840000
-0.5600 -0.4000 -0.81440000
-0.5600 -0.2000 0.24960000
-0.5600 0.0000 1.31360000
-0.5600 0.2000 2.37760000
-0.5600 0.4000 3.44160000
-0.5600 0.6000 4.50560000
-0.5600 0.8000 5.56960000
-0.5600 1.0000 6.63360000
-0.5400 -1.0000 -4.08840000
-0.5400 -0.8000 -3.01240000
-0.5400 -0.6000 -1.93640000
-0.5400 -0.4000 -0.86040000
-0.5400 -0.2000 0.21560000
-0.5400 0.0000 1.29160000
-0.5400 0.2000 2.36760000
-0.5400 0.4000 3.44360000
-0.5400 0.6000 4.51960000
-0.5400 0.8000 5.59560000
-0.5400 1.0000 6.67160000
-0.5200 -1.0000 -4.16960000
-0.5200 -0.8000 -3.08160000
-0.5200 -0.6000 -1.99360000
-0.5200 -0.4000 -0.90560000
-0.5200 -0.2000 0.18240000
-0.5200 0.0000 1.27040000
-0.5200 0.2000 2.35840000
-0.5200 0.4000 3.44640000
-0.5200 0.6000 4.53440000
-0.5200 0.8000 5.62240000
-0.5200 1.0000 6.71040000
-0.5000 -1.0000 -4.25000000
-0.5000 -0.8000 -3.15000000
-0.5000 -0.6000 -2.05000000
-0.5000 -0.4000 -0.95000000
-0.5000 -0.2000 0.15000000
-0.5000 0.0000 1.25000000
-0.5000 0.2000 2.35000000
-0.5000 0.4000 3.45000000
-0.5000 0.6000 4.55000000
-0.5000 0.8000 5.65000000
-0.5000 1.0000 6.75000000
-0.4800 -1.0000 -4.32960000
-0.4800 -0.8000 -3.21760000
-0.4800 -0.6000 -2.10560000
-0.4800 -0.4000 -0.99360000
-0.4800 -0.2000 0.11840000
-0.4800 0.0000 1.23040000
-0.4800 0.2000 2.34240000
-0.4800 0.4000 3.45440000
-0.4800 0.6000 4.56640000
-0.4800 0.8000 5.67840000
-0.4800 1.0000 6.79040000
-0.4600 -1.0000 -4.40840000
-0.4600 -0.8000 -3.28440000
-0.4600 -0.6000 -2.16040000
-0.4600 -0.4000 -1.03640000
-0.4600 -0.2000 0.08760000
-0.4600 0.0000 1.21160000
-0.4600 0.2000 2.33560000
-0.4600 0.4000 3.45960000
-0.4600 0.6000 4.58360000
-0.4600 0.8000 5.70760000
-0.4600 1.0000 6.83160000
-0.4400 -1.0000 -4.48640000
-0.4400 -0.8000 -3.35040000
-0.4400 -0.6000 -2.21440000
-0.4400 -0.4000 -1.07840000
-0.4400 -0.2000 0.05760000
-0.4400 0.0000 1.19360000
-0.4400 0.2000 2.32960000
-0.4400 0.4000 3.46560000
-0.4400 0.6000 4.60160000
-0.4400 0.8000 5.73760000
-0.4400 1.0000 6.87360000
-0.4200 -1.0000 -4.56360000
-0.4200 -0.8000 -3.41560000
-0.4200 -0.6000 -2.26760000
-0.4200 -0.4000 -1.11960000
-0.4200 -0.2000 0.02840000
-0.4200 0.0000 1.17640000
-0.4200 0.2000 2.32440000
-0.4200 0.4000 3.47240000
-0.4200 0.6000 4.62040000
-0.4200 0.8000 5.76840000
-0.4200 1.0000 6.91640000
-0.4000 -1.0000 -4.64000000
-0.4000 -0.8000 -3.48000000
-0.4000 -0.6000 -2.32000000
-0.4000 -0.4000 -1.16000000
-0.4000 -0.2000 0E-8
-0.4000 0.0000 1.16000000
-0.4000 0.2000 2.32000000
-0.4000 0.4000 3.48000000
-0.4000 0.6000 4.64000000
-0.4000 0.8000 5.80000000
-0.4000 1.0000 6.96000000
-0.3800 -1.0000 -4.71560000
-0.3800 -0.8000 -3.54360000
-0.3800 -0.6000 -2.37160000
-0.3800 -0.4000 -1.19960000
-0.3800 -0.2000 -0.02760000
-0.3800 0.0000 1.14440000
