1 100 -20 20 101
0.0000 0.0
0.0900 0.17235539248210482
0.1800 0.33102887695514666
0.2700 0.47803380094099984
0.3600 0.6149693994959214
0.4500 0.743127112864966
0.5400 0.86356483285107566
0.6300 0.9771600296373418
0.7200 1.0846485816507234
0.8100 1.1866536905554688
0.9000 1.2837077723447894
0.9900 1.376269277472802
1.0800 1.4647357874264532
1.1700 1.5494543351047362
1.2600 1.6307296265683888
1.3500 1.7088306563121352
1.4400 1.7839960786102210
1.5300 1.8564386054788576
1.6200 1.9263486355460112
1.7100 1.9938972697832192
1.8000 2.0592388343623162
1.8900 2.1225130042486816
1.9800 2.183846601034626
2.0700 2.2433551231982114
2.1600 2.3011440551976414
2.2500 2.3573099926832924
2.3400 2.411941613977218
2.4300 2.4651205223556972
2.5200 2.5169219792200112
2.6100 2.5674155446895792
2.7000 2.616665639300358
2.7900 2.664732038188670
2.8800 2.711670307270364
2.9700 2.7575321893981984
3.0600 2.8023659472272824
3.1500 2.846216668485214
3.2400 2.8891265384877328
3.3300 2.9311350840287970
3.4200 2.9722793921792134
3.5100 3.012594307029174
3.6000 3.0521126069900984
3.6900 3.090865164916376
3.7800 3.1288810930067292
3.8700 3.1661878741889970
3.9600 3.202811481473672
4.0500 3.2387764865745368
4.1400 3.2741061589341474
4.2300 3.3088225561536632
4.3200 3.3429466067071064
4.4100 3.3764981857167804
4.5000 3.4094961844768506
4.5900 3.4419585743340156
4.6800 3.4739024654661196
4.7700 3.5053441610400164
4.8600 3.5362992071778426
4.9500 3.5667824391150766
5.0400 3.5968080238934470
5.1300 3.62638949989624
5.2200 3.655539813502176
5.3100 3.6842713531062436
5.4000 3.7125959807312526
5.4900 3.7405250614319972
5.5800 3.768069490674452
5.6700 3.7952397198550644
5.7600 3.8220457801097454
5.8500 3.8484973045482676
5.9400 3.874603549037426
6.0300 3.9003734116451470
6.1200 3.9258154508477690
6.2100 3.9509379025937154
6.3000 3.9757486963086910
6.3900 4.0002554699202210
6.4800 4.024465583972772
6.5700 4.0483861348987152
6.6600 4.0720239675050
6.7500 4.0953856867305110
6.8400 4.1184776687246326
6.9300 4.1413060712935134
7.0200 4.163876843756846
7.1100 4.1861957362546426
7.2000 4.2082683085404148
7.2900 4.2300999382944066
7.3800 4.251695828987984
7.4700 4.273061017327926
7.5600 4.2942003803073012
7.6500 4.315118641887576
7.7400 4.335820379334888
7.8300 4.356310029231738
7.9200 4.376591893183836
8.0100 4.3966701432404926
8.1000 4.4165488270456086
8.1900 4.4362318727351910
8.2800 4.4557230935962186
8.3700 4.4750261925006614
8.4600 4.494144766127574
8.5500 4.513082308985278
8.6400 4.531842217244908
8.7300 4.5504277923958272
8.8200 4.5688422447327488
8.9100 4.5870886966837930
9.0000 4.605170185988092
