1 100 -20 20 101
0.0000 -17.000000000000
1.0000 -11.000000000000
2.0000 21.000000000000
3.0000 109.000000000000
4.0000 283.000000000000
5.0000 573.000000000000
6.0000 1009.000000000000
7.0000 1621.000000000000
8.0000 2439.000000000000
9.0000 3493.000000000000
10.0000 4813.000000000000
11.0000 6429.000000000000
12.0000 8371.000000000000
13.0000 10669.000000000000
14.0000 13353.000000000000
15.0000 16453.000000000000
16.0000 19999.000000000000
17.0000 24021.000000000000
18.0000 28549.000000000000
19.0000 33613.000000000000
20.0000 39243.000000000000
21.0000 45469.000000000000
22.0000 52321.000000000000
23.0000 59829.000000000000
24.0000 68023.000000000000
25.0000 76933.000000000000
26.0000 86589.000000000000
27.0000 97021.000000000000
28.0000 108259.000000000000
29.0000 120333.000000000000
30.0000 133273.000000000000
31.0000 147109.000000000000
32.0000 161871.000000000000
33.0000 177589.000000000000
34.0000 194293.000000000000
35.0000 212013.000000000000
36.0000 230779.000000000000
37.0000 250621.000000000000
38.0000 271569.000000000000
39.0000 293653.000000000000
40.0000 316903.000000000000
41.0000 341349.000000000000
42.0000 367021.000000000000
43.0000 393949.000000000000
44.0000 422163.000000000000
45.0000 451693.000000000000
46.0000 482569.000000000000
47.0000 514821.000000000000
48.0000 548479.000000000000
49.0000 583573.000000000000
50.0000 620133.000000000000
51.0000 658189.000000000000
52.0000 697771.000000000000
53.0000 738909.000000000000
54.0000 781633.000000000000
55.0000 825973.000000000000
56.0000 871959.000000000000
57.0000 919621.000000000000
58.0000 968989.000000000000
59.0000 1020093.000000000000
60.0000 1072963.000000000000
61.0000 1127629.000000000000
62.0000 1184121.000000000000
63.0000 1242469.000000000000
64.0000 1302703.000000000000
65.0000 1364853.000000000000
66.0000 1428949.000000000000
67.0000 1495021.000000000000
68.0000 1563099.000000000000
69.0000 1633213.000000000000
70.0000 1705393.000000000000
71.0000 1779669.000000000000
72.0000 1856071.000000000000
73.0000 1934629.000000000000
74.0000 2015373.000000000000
75.0000 2098333.000000000000
76.0000 2183539.000000000000
77.0000 2271021.000000000000
78.0000 2360809.000000000000
79.0000 2452933.000000000000
80.0000 2547423.000000000000
81.0000 2644309.000000000000
82.0000 2743621.000000000000
83.0000 2845389.000000000000
84.0000 2949643.000000000000
85.0000 3056413.000000000000
86.0000 3165729.000000000000
87.0000 3277621.000000000000
88.0000 3392119.000000000000
89.0000 3509253.000000000000
90.0000 3629053.000000000000
91.0000 3751549.000000000000
92.0000 3876771.000000000000
93.0000 4004749.000000000000
94.0000 4135513.000000000000
95.0000 4269093.000000000000
96.0000 4405519.000000000000
97.0000 4544821.000000000000
98.0000 4687029.000000000000
99.0000 4832173.000000000000
100.0000 4980283.000000000000
