1 100 -20 20 101
-1000.0000 -5002003017.000000000000
-980.0000 -4707883757.000000000000
-960.0000 -4425526097.000000000000
-940.0000 -4154690037.000000000000
-920.0000 -3895135577.000000000000
-900.0000 -3646622717.000000000000
-880.0000 -3408911457.000000000000
-860.0000 -3181761797.000000000000
-840.0000 -2964933737.000000000000
-820.0000 -2758187277.000000000000
-800.0000 -2561282417.000000000000
-780.0000 -2373979157.000000000000
-760.0000 -2196037497.000000000000
-740.0000 -2027217437.000000000000
-720.0000 -1867278977.000000000000
-700.0000 -1715982117.000000000000
-680.0000 -1573086857.000000000000
-660.0000 -1438353197.000000000000
-640.0000 -1311541137.000000000000
-620.0000 -1192410677.000000000000
-600.0000 -1080721817.000000000000
-580.0000 -976234557.000000000000
-560.0000 -878708897.000000000000
-540.0000 -787904837.000000000000
-520.0000 -703582377.000000000000
-500.0000 -625501517.000000000000
-480.0000 -553422257.000000000000
-460.0000 -487104597.000000000000
-440.0000 -426308537.000000000000
-420.0000 -370794077.000000000000
-400.0000 -320321217.000000000000
-380.0000 -274649957.000000000000
-360.0000 -233540297.000000000000
-340.0000 -196752237.000000000000
-320.0000 -164045777.000000000000
-300.0000 -135180917.000000000000
-280.0000 -109917657.000000000000
-260.0000 -88015997.000000000000
-240.0000 -69235937.000000000000
-220.0000 -53337477.000000000000
-200.0000 -40080617.000000000000
-180.0000 -29225357.000000000000
-160.0000 -20531697.000000000000
-140.0000 -13759637.000000000000
-120.0000 -8669177.000000000000
-100.0000 -5020317.000000000000
-80.0000 -2573057.000000000000
-60.0000 -1087397.000000000000
-40.0000 -323337.000000000000
-20.0000 -40877.000000000000
0.0000 -17.000000000000
20.0000 39243.000000000000
40.0000 316903.000000000000
60.0000 1072963.000000000000
80.0000 2547423.000000000000
100.0000 4980283.000000000000
120.0000 8611543.000000000000
140.0000 13681203.000000000000
160.0000 20429263.000000000000
180.0000 29095723.000000000000
200.0000 39920583.000000000000
220.0000 53143843.000000000000
240.0000 69005503.000000000000
260.0000 87745563.000000000000
280.0000 109604023.000000000000
300.0000 134820883.000000000000
320.0000 163636143.000000000000
340.0000 196289803.000000000000
360.0000 233021863.000000000000
380.0000 274072323.000000000000
400.0000 319681183.000000000000
420.0000 370088443.000000000000
440.0000 425534103.000000000000
460.0000 486258163.000000000000
480.0000 552500623.000000000000
500.0000 624501483.000000000000
520.0000 702500743.000000000000
540.0000 786738403.000000000000
560.0000 877454463.000000000000
580.0000 974888923.000000000000
600.0000 1079281783.000000000000
620.0000 1190873043.000000000000
640.0000 1309902703.000000000000
660.0000 1436610763.000000000000
680.0000 1571237223.000000000000
700.0000 1714022083.000000000000
720.0000 1865205343.000000000000
740.0000 2025027003.000000000000
760.0000 2193727063.000000000000
780.0000 2371545523.000000000000
800.0000 2558722383.000000000000
820.0000 2755497643.000000000000
840.0000 2962111303.000000000000
860.0000 3178803363.000000000000
880.0000 3405813823.000000000000
900.0000 3643382683.000000000000
920.0000 3891749943.000000000000
940.0000 4151155603.000000000000
960.0000 4421839663.000000000000
980.0000 4704042123.000000000000
1000.0000 4998002983.000000000000
